Source_Name,GLON,GLAT,Flux1000,Unc_Flux1000,PL_Index,Unc_PL_Index,CLASS,Redshift,SED_class,nu_syn,nuFnu_syn
4FGL J1307.6-4259,306.0789,19.777737,1.7334099e-09,7.491623e-11,1.9390156,0.03233179,bll,-inf,HSP,8317638000000000.0,1.0754767e-11
4FGL J1308.5+3547,101.2219,80.60517,6.137322e-10,4.6845604e-11,2.3659832,0.048935115,fsrq,1.055,LSP,3672823000000.0,1.4542531e-12
4FGL J1309.4+4305,111.192665,73.63027,1.6391564e-09,6.7813914e-11,1.9040123,0.027033184,bll,0.691,ISP,518800040000000.0,2.600513e-12
4FGL J1309.6+3718,103.36186,79.11583,7.483483e-11,2.4562434e-11,1.8531618,0.21588632,bcu,-inf,,0.0,0.0
4FGL J1309.7+1153,319.5743,74.173965,5.551975e-10,4.7946307e-11,2.188088,0.06408365,bll,-inf,LSP,13489629000000.0,2.3528378e-12
4FGL J1310.2-1158,310.21295,50.631603,4.3278883e-10,4.429922e-11,2.035203,0.07545803,bll,0.14,HSP,1584893100000000.0,2.1743477e-12
4FGL J1310.5+3221,85.679886,83.33186,2.4474025e-09,1.1815916e-10,2.3395188,0.025473341,fsrq,0.997,LSP,5308844300000.0,5.8210724e-12
4FGL J1310.6+2449,5.946135,85.11844,2.639768e-10,3.488142e-11,1.9907994,0.10423642,bll,0.226,,0.0,0.0
4FGL J1310.9+5514,117.0822,61.65677,2.4073565e-10,2.8393699e-11,2.5073543,0.07931512,fsrq,0.9245,,0.0,0.0
4FGL J1311.0+0034,313.76718,63.026894,3.9464104e-10,5.412975e-11,2.0976243,0.11298133,bll,0.002307,ISP,312607950000000.0,1.3355034e-12
4FGL J1311.0+3233,86.06342,83.10774,8.851842e-10,1.0389578e-10,2.398504,0.08212841,fsrq,1.639,LSP,5893862700000.0,2.1586786e-12
4FGL J1311.8+3954,105.88858,76.544586,9.559413e-11,2.4491891e-11,1.9381388,0.17308378,bll,-inf,LSP,76383580000000.0,3.125194e-13
4FGL J1311.8+2057,341.09335,82.26807,5.3013486e-11,2.5426461e-11,3.213938,0.22995198,bcu,-inf,,0.0,0.0
4FGL J1312.4-2156,309.3587,40.671482,2.429069e-09,9.5983936e-11,2.0170019,0.026659152,bll,1.491,HSP,1000000000000000.0,4.489531e-12
4FGL J1312.6-1900,309.85373,43.570282,1.804275e-10,3.8542076e-11,1.9464319,0.13888694,bcu,0.63,,0.0,0.0
4FGL J1312.6+4828,113.39551,68.26298,2.293798e-09,7.4730305e-11,2.1590075,0.021988504,bcu,0.501,LSP,8550667000000.0,3.0151368e-12
4FGL J1312.8-2350,309.20505,38.7656,5.599937e-10,5.280438e-11,1.8508908,0.06323488,bll,0.46,HSP,2660725000000000.0,1.6241756e-12
4FGL J1312.8-0425,313.05838,58.03018,1.5211463e-09,7.409293e-11,2.3968716,0.03146769,fsrq,0.8249,LSP,3273407000000.0,5.221773e-13
4FGL J1314.7+2348,1.9950919,83.78184,1.292272e-09,6.590361e-11,2.0406878,0.03522765,bll,-inf,ISP,100000000000000.0,6.913755e-12
4FGL J1315.0-4236,307.55753,20.048088,3.1944022e-10,4.762685e-11,1.6855085,0.08736346,bll,0.105,HSP,1e+17,5.047903e-12
4FGL J1315.4+8453,122.300255,32.211647,1.2195438e-10,2.9395954e-11,2.6497757,0.17337312,bcu,-inf,LSP,11885022000000.0,2.1439468e-13
4FGL J1315.5+1135,324.1331,73.4637,2.3126029e-10,3.746809e-11,1.7921737,0.101397805,bll,0.73,HSP,7.5857755e+16,1.659392e-12
4FGL J1315.9-0732,313.5148,54.821365,5.862217e-10,5.5651615e-11,1.9302421,0.06166436,bll,-inf,HSP,2344228900000000.0,4.1308745e-12
4FGL J1316.1-3338,308.79752,28.9542,2.3907685e-09,8.9739965e-11,2.3257072,0.025838342,fsrq,1.21,LSP,7620790300000.0,3.5086415e-12
4FGL J1316.5+3013,63.740963,83.67682,8.6087325e-11,2.2708838e-11,2.0953567,0.1962072,bcu,0.375,,0.0,0.0
4FGL J1317.1+6613,118.848305,50.702065,9.348987e-11,2.0470054e-11,2.5349517,0.15836908,bcu,-inf,LSP,9885531000000.0,1.1783654e-13
4FGL J1317.6+3428,87.12543,80.76208,4.096462e-10,3.7246647e-11,2.5342805,0.062365513,fsrq,1.05,LSP,6760829600000.0,2.1249317e-12
4FGL J1317.6+7450,120.62444,42.17234,9.309998e-11,1.9851676e-11,2.1977136,0.15807287,bcu,-inf,ISP,118850230000000.0,2.6061355e-13
4FGL J1318.1-1740,311.9037,44.728237,2.0059017e-10,3.8308093e-11,2.316236,0.13746229,bcu,-inf,,0.0,0.0
4FGL J1318.2+6754,119.099205,49.01324,1.8617383e-10,2.3943106e-11,2.1678092,0.09620826,bcu,-inf,LSP,6309573300000.0,3.109682e-13
4FGL J1318.7-1234,313.28482,49.740444,5.5242333e-10,4.875952e-11,2.1260238,0.0648905,bcu,-inf,LSP,51880005000000.0,5.070549e-13
4FGL J1319.5-0045,317.6719,61.304504,2.5101096e-10,3.651765e-11,2.4009125,0.103070915,bcu,0.890996,LSP,7286182000000.0,1.0530573e-12
4FGL J1319.5+1404,331.03265,75.38394,2.005787e-10,3.4158277e-11,2.0044272,0.120544076,bll,0.573,ISP,960505800000000.0,1.3955455e-12
4FGL J1319.8+7759,121.03249,39.035023,3.9155532e-10,3.175994e-11,2.0465117,0.06466884,bll,-inf,ISP,275422860000000.0,8.0743024e-13
4FGL J1320.7+3314,78.69794,81.20573,1.4836467e-10,2.7954179e-11,2.5084217,0.13484983,fsrq,0.923783,ISP,289067980000000.0,4.3682552e-13
4FGL J1321.1+2216,358.87457,81.68846,1.9596222e-09,7.732646e-11,2.3711362,0.026361683,fsrq,0.943,LSP,9120108000000.0,1.8586944e-12
4FGL J1321.3-2641,311.1566,35.69436,1.4377027e-10,3.3776135e-11,2.5858026,0.1833346,fsrq,2.027,LSP,1462177200000.0,3.983997e-13
4FGL J1321.9+3219,72.95112,81.58643,1.2266664e-10,2.7750562e-11,2.2071872,0.1825991,bll,-inf,,0.0,0.0
4FGL J1322.0+8317,121.85988,33.780006,2.7027436e-10,3.1757413e-11,2.395293,0.0860324,fsrq,1.024,LSP,4168693800000.0,5.7244135e-13
4FGL J1322.2+0842,325.91034,70.19059,2.8776745e-10,3.7517673e-11,2.2621434,0.10555213,fsrq,0.32549,LSP,8912509000000.0,2.1755046e-12
4FGL J1322.3-0606,316.74078,55.93513,3.2016612e-10,4.5338375e-11,1.9934534,0.093944356,bcu,-inf,LSP,14454398000000.0,4.3534244e-13
4FGL J1322.6-0936,315.63458,52.492626,6.7081235e-10,5.0162683e-11,2.6208105,0.045618802,fsrq,1.864,LSP,2398832800000.0,1.1966717e-12
4FGL J1322.6-1418,314.2513,47.876286,1.0504305e-10,3.1571624e-11,1.9897608,0.17917185,bcu,-inf,,0.0,0.0
4FGL J1322.6-1617,313.74533,45.92404,2.1915963e-10,3.749438e-11,2.091715,0.12841167,bcu,-inf,LSP,46773515000000.0,1.017068e-12
4FGL J1322.9+0437,322.78503,66.280396,1.7464306e-10,3.3156707e-11,1.9224485,0.13138787,bll,0.224,HSP,1.0715193e+16,4.180286e-12
4FGL J1323.0+2941,54.9945,82.59555,1.3509456e-09,6.0393746e-11,2.1584103,0.031458262,bcu,1.143,LSP,18706822000000.0,2.555224e-13
4FGL J1323.9+1405,334.69104,74.919426,4.8205084e-10,4.57344e-11,1.8782538,0.066226885,bll,0.47,HSP,1412537600000000.0,1.2207198e-12
4FGL J1324.0-4330e,309.16754,18.97715,3.6947294e-09,1.877435e-10,2.513078,0.028671646,RDG,-inf,,0.0,0.0
4FGL J1324.9+4748,107.57571,68.307816,2.1298047e-10,2.9335187e-11,2.6739085,0.09572432,fsrq,2.26,,0.0,0.0
4FGL J1325.5-4300,309.52875,19.418201,3.5584322e-09,1.01530645e-10,2.6352873,0.020931909,RDG,0.0018,LSP,4168693800000.0,7.8287604e-10
4FGL J1325.6-0227,319.84973,59.287895,1.39012e-10,3.123306e-11,1.8784953,0.12698418,bll,0.8,,0.0,0.0
4FGL J1326.1+1232,333.7888,73.28856,1.06535725e-10,2.9417975e-11,1.9400831,0.18675134,bll,0.204153,HSP,4.8977883e+16,1.499899e-12
4FGL J1326.7-0503,319.11826,56.69352,5.6769093e-11,2.8398414e-11,1.6777644,0.25936544,fsrq,1.882,LSP,4168693800000.0,2.2508782e-13
4FGL J1326.9+2210,3.2688563,80.54198,1.2661737e-09,6.435174e-11,2.492763,0.032522064,fsrq,1.398,LSP,3019951800000.0,1.9282085e-12
4FGL J1327.8+2522,22.889914,81.66059,8.0197175e-11,2.5441746e-11,1.7917478,0.20855492,bll,-inf,,0.0,0.0
4FGL J1328.5-4727,309.4074,14.9434595,7.8912277e-10,8.288056e-11,2.0099463,0.07366049,bll,-inf,HSP,3981071800000000.0,1.5219451e-12
4FGL J1328.6+1145,334.3604,72.323204,8.89563e-11,2.874828e-11,1.6977489,0.17500201,bll,0.49,HSP,8.709636e+16,1.2121211e-12
4FGL J1329.4-0530,320.08588,56.093014,4.5467644e-10,5.966943e-11,2.4138832,0.11246631,bcu,0.575868,,0.0,0.0
4FGL J1330.2+7002,118.11278,46.72242,3.2691788e-10,2.9054847e-11,1.9665796,0.06757339,bll,-inf,HSP,1.7579236e+16,5.104063e-13
4FGL J1330.3+4441,101.53626,70.79045,2.9518546e-10,3.2280695e-11,2.0747738,0.08318941,bll,-inf,HSP,2238721100000000.0,7.6149314e-13
4FGL J1330.4+3157,64.97958,80.25019,1.1562258e-10,2.5813202e-11,2.496147,0.141295,bll,-inf,LSP,2754228800000.0,9.726755e-13
4FGL J1330.7+5200,109.051674,64.04282,3.0505826e-10,3.2105128e-11,2.4678378,0.07932838,bcu,0.688,LSP,4518559400000.0,5.941868e-13
4FGL J1330.7+2933,50.887096,81.014786,2.0950112e-10,3.1264717e-11,2.4486427,0.102737896,bcu,-inf,LSP,16405897000000.0,1.6141319e-13
4FGL J1331.0+3032,56.791004,80.68729,1.690852e-10,2.8663325e-11,2.3888342,0.12224403,css,0.849934,LSP,2818383000000.0,1.1691224e-12
4FGL J1331.0+5653,112.30023,59.40952,1.1230373e-10,2.49247e-11,1.8729216,0.16279736,bll,0.7,,0.0,0.0
4FGL J1331.2-1325,317.58234,48.30704,4.5593418e-10,5.7203138e-11,2.5995944,0.09408774,bll,0.25,LSP,87096360000000.0,6.612459e-13
4FGL J1331.6+1711,348.04065,76.39486,3.1459407e-10,3.8396505e-11,2.350103,0.089759305,bll,-inf,LSP,28840315000000.0,1.0610748e-12
4FGL J1331.7-0343,321.9776,57.649055,1.2789182e-10,3.4521597e-11,2.9183896,0.16618292,fsrq,1.352,LSP,4466835700000.0,4.609661e-13
4FGL J1331.7-0647,320.44443,54.699432,1.634572e-10,3.349928e-11,2.0101733,0.13513939,bcu,0.126187,ISP,144543970000000.0,9.334305e-13
4FGL J1332.0-0509,321.3662,56.24916,2.6471332e-09,9.3344756e-11,2.5144165,0.019799331,fsrq,2.15,LSP,4852885000000.0,7.489417e-12
4FGL J1332.2+4722,104.06353,68.23285,1.9987677e-10,2.9732043e-11,2.6418126,0.10189882,fsrq,0.6687,LSP,4466835700000.0,7.079474e-13
4FGL J1332.6-1256,318.2336,48.700863,3.197916e-09,1.052183e-10,2.4186203,0.0211333,fsrq,1.492,LSP,1862087100000.0,4.9278105e-13
4FGL J1333.2+2725,37.13941,80.69822,4.6245308e-10,4.0164178e-11,2.3151128,0.059990708,fsrq,0.731,LSP,2089296100000.0,1.3914289e-12
4FGL J1333.7+5056,107.119644,64.87263,9.710733e-10,5.0755514e-11,2.3384774,0.0352529,fsrq,1.362,LSP,36307804000000.0,2.677195e-13
4FGL J1334.1-3521,312.68237,26.706848,8.508957e-11,2.9118468e-11,1.7090163,0.17733511,bcu,-inf,HSP,1412537600000000.0,1.16400275e-11
4FGL J1334.5+5634,111.19847,59.563015,1.10490325e-10,2.2755886e-11,2.360104,0.16762696,fsrq,0.342578,ISP,275422860000000.0,1.024559e-12
4FGL J1335.3-2949,314.1853,32.080006,3.1216846e-10,4.0228154e-11,1.9710115,0.09050514,bll,0.25,,0.0,0.0
4FGL J1336.2+2320,14.847281,79.19453,1.6405864e-10,2.9739426e-11,1.9977722,0.13874553,bll,0.267,HSP,1047128500000000.0,7.3807247e-13
4FGL J1336.2+2053,3.9317925,78.017395,1.8814615e-10,3.426767e-11,1.995592,0.1356224,bcu,-inf,LSP,17782794000000.0,2.2255174e-13
4FGL J1337.4+5502,109.35706,60.856728,9.266674e-11,2.1982936e-11,2.7583983,0.14351162,fsrq,1.099576,LSP,8472274400000.0,6.1913024e-13
4FGL J1337.5-7802,305.39246,-15.394081,2.1500389e-10,3.848848e-11,2.1641173,0.13585512,bcu,-inf,,0.0,0.0
4FGL J1337.6-1257,320.03772,48.377666,1.7171478e-09,8.1691195e-11,2.4217038,0.03228841,fsrq,0.539,LSP,3019951800000.0,1.1685169e-11
4FGL J1337.9-1956,317.60916,41.59727,1.3601587e-10,3.4544593e-11,2.4884114,0.19195916,bcu,-inf,LSP,39810720000000.0,6.912896e-13
4FGL J1338.0+6534,115.3241,50.864384,1.7195786e-10,2.5346036e-11,2.7232666,0.09253019,fsrq,0.946,LSP,7071312000000.0,5.170946e-13
4FGL J1338.9+1153,341.42117,71.12667,4.4751053e-10,4.3722186e-11,2.035152,0.07592718,bll,-inf,ISP,398107160000000.0,1.0527833e-12
4FGL J1339.0-2400,316.67987,37.58958,7.3502915e-10,5.4180736e-11,2.3023615,0.050558243,bcu,0.657,LSP,34276780000000.0,3.0826485e-12
4FGL J1339.1-2620,316.06558,35.3157,2.7608085e-10,3.9097694e-11,2.2433553,0.101582296,fsrq,1.51,LSP,4786301000000.0,1.0406292e-12
4FGL J1339.9-0138,326.93893,58.956375,2.8378216e-10,4.586748e-11,2.3094804,0.1124897,fsrq,1.62,LSP,5128614000000.0,4.5126224e-13
4FGL J1340.0-1501,320.03497,46.2235,1.1122287e-10,3.219728e-11,1.843921,0.1722933,bcu,-inf,,0.0,0.0
4FGL J1340.1+3857,85.32948,74.39942,8.894975e-11,2.4777317e-11,2.7010036,0.16313975,bcu,-inf,,0.0,0.0
4FGL J1340.4+6926,116.65084,47.081543,1.10175466e-10,2.1791654e-11,2.5348577,0.14394075,bcu,-inf,LSP,3162277700000.0,1.9916316e-13
4FGL J1340.5+4409,95.992165,70.307045,1.2219134e-10,2.8186307e-11,1.6635898,0.13183077,bll,0.546,HSP,1.216186e+16,2.7255303e-12
4FGL J1340.8-0409,325.68964,56.510666,3.285809e-10,4.1997076e-11,2.0087214,0.0880519,bll,0.223,HSP,2089296100000000.0,1.3769875e-12
4FGL J1341.1+7433,118.50603,42.135063,6.084258e-11,1.8298961e-11,1.8630496,0.18331277,bcu,-inf,LSP,10964782000000.0,5.498041e-13
4FGL J1341.2+3958,87.2826,73.517265,2.1378131e-10,3.1768546e-11,1.8634467,0.10967563,bll,0.172,HSP,2.6760855e+17,2.8290263e-12
4FGL J1341.6+5515,108.39648,60.43506,8.6557796e-11,2.2579962e-11,2.0897882,0.18987638,bll,0.207,ISP,245470890000000.0,1.2714931e-12
4FGL J1341.7-3907,313.48132,22.717024,8.1594696e-11,3.0661727e-11,1.7822907,0.22327647,bcu,-inf,,0.0,0.0
4FGL J1341.8-2053,318.46982,40.45592,3.0967184e-10,4.3684053e-11,2.731449,0.081254,fsrq,1.582,LSP,3162277700000.0,1.9605504e-12
4FGL J1342.6+0944,340.15067,68.818016,2.7958605e-10,3.7865447e-11,2.1467204,0.09937247,fsrq,0.28279,,0.0,0.0
4FGL J1342.7+0505,334.21606,64.79888,2.490171e-10,3.7205426e-11,2.3034964,0.11272167,bll,0.13648,,0.0,0.0
4FGL J1343.6+5755,109.89737,57.869682,7.255248e-11,2.0417909e-11,2.7190156,0.1847193,fsrq,0.933,ISP,682338700000000.0,4.1442696e-13
4FGL J1344.0+6605,114.65316,50.17656,2.0994378e-10,2.6265202e-11,2.403549,0.09934185,fsrq,1.351,LSP,1949844600000.0,5.182914e-13
4FGL J1344.1-7700,305.9643,-14.453193,2.3550584e-10,4.111764e-11,2.4754345,0.11546592,bcu,-inf,,0.0,0.0
4FGL J1344.2-1723,320.46527,43.66898,1.6737617e-09,8.107591e-11,2.232561,0.031934556,fsrq,2.49,LSP,8609938000000.0,2.4129203e-12
4FGL J1344.4-3656,314.58237,24.734953,3.402544e-10,4.23568e-11,2.3019452,0.10187449,bcu,-inf,ISP,131825674000000.0,1.3280364e-12
4FGL J1345.5+4453,95.089455,69.20411,8.398301e-09,1.3180648e-10,2.273348,0.008922004,fsrq,2.534,LSP,2371373800000.0,5.771291e-13
4FGL J1345.6-3356,315.599,27.589863,4.651915e-10,4.5384738e-11,2.0543966,0.07324786,bll,-inf,ISP,146217720000000.0,8.9748873e-13
4FGL J1345.8+0706,338.2327,66.17521,6.571862e-10,5.1384338e-11,2.443117,0.05081067,fsrq,1.0933,LSP,7943282500000.0,2.3903748e-12
4FGL J1347.1-2959,317.05457,31.356277,4.563235e-10,4.556409e-11,1.9366684,0.0697401,bll,-inf,ISP,199526230000000.0,1.561723e-12
4FGL J1347.4+7309,117.39932,43.367226,8.3847665e-11,1.9915089e-11,2.8114345,0.13536769,bcu,-inf,HSP,5688529600000000.0,3.655805e-12
4FGL J1347.6-3751,315.0161,23.68577,6.26566e-10,5.6867278e-11,2.3374417,0.06389507,fsrq,1.3,LSP,33381050000000.0,1.017431e-12
4FGL J1348.9+0756,340.97742,66.467575,1.451674e-10,3.348088e-11,2.0511951,0.1583105,bll,0.25,HSP,5128614000000000.0,5.9769416e-12
4FGL J1349.5-1131,324.87054,48.861893,8.7203994e-10,5.994154e-11,2.4940784,0.04617209,fsrq,0.34,ISP,100000000000000.0,1.5479395e-12
4FGL J1350.8+3033,51.22016,76.55485,5.516614e-10,4.2303664e-11,2.4153125,0.047855783,fsrq,0.711515,LSP,6237348400000.0,1.4574713e-12
4FGL J1351.0+0029,333.62628,59.75962,2.5136593e-10,3.6545773e-11,2.436807,0.103436016,fsrq,2.084,LSP,9120108000000.0,4.020092e-13
4FGL J1351.3+1115,347.39423,68.775116,7.5406525e-10,5.196761e-11,1.8840036,0.048453823,bll,-inf,HSP,7328245500000000.0,2.6452944e-12
4FGL J1351.4-1529,323.56876,44.971302,2.8134522e-10,4.2733275e-11,2.041582,0.112280704,bll,0.285,ISP,519996000000000.0,9.338067e-13
4FGL J1351.7-2912,318.43866,31.83797,4.5363555e-10,5.2281034e-11,2.3590055,0.077406965,bcu,1.034,LSP,13963683000000.0,4.2658936e-12
4FGL J1351.7+5542,106.181984,59.411304,1.9171287e-10,3.3285836e-11,2.0813298,0.11178251,bll,-inf,,0.0,0.0
4FGL J1351.9+2847,43.568176,76.53639,9.5221706e-11,2.447671e-11,2.0250618,0.1716937,bll,0.267797,,0.0,0.0
4FGL J1352.7-2742,319.18155,33.224144,2.9794608e-10,4.4550877e-11,2.6628993,0.08810248,bcu,-inf,LSP,3019951800000.0,3.327193e-13
4FGL J1353.0-4413,314.42447,17.267063,7.5583945e-10,5.49547e-11,2.2282357,0.05555164,bll,-inf,LSP,22646444000000.0,3.0587924e-12
4FGL J1353.2+3740,75.88021,73.26477,1.7299602e-10,2.9387777e-11,2.1254454,0.13625985,bll,0.216,HSP,2660725000000000.0,1.5713719e-12
4FGL J1353.3+1434,354.99088,70.88546,4.800961e-10,4.3249244e-11,2.2494407,0.06794678,bll,0.405,LSP,30902954000000.0,1.2535972e-12
4FGL J1353.4+5600,106.042015,59.046135,1.2805246e-10,2.6824466e-11,2.1800358,0.16568346,bll,0.404,ISP,467735130000000.0,7.3304394e-13
4FGL J1353.7-3936,315.79724,21.694191,6.2518664e-11,2.6790578e-11,1.686637,0.21456948,bcu,-inf,HSP,7943282000000000.0,7.5427896e-13
4FGL J1354.2+6934,115.02512,46.58385,1.0669863e-10,2.0954382e-11,2.4602284,0.1462261,bcu,-inf,LSP,36307804000000.0,2.2679214e-13
4FGL J1354.3-0206,332.83255,57.061745,1.9870625e-10,4.1623142e-11,2.7275488,0.09054625,fsrq,3.716,LSP,794328240000.0,3.8832736e-13
4FGL J1354.4+3707,73.80406,73.364426,2.6980992e-10,3.4862547e-11,2.0211153,0.09730929,bll,0.383965,,0.0,0.0
4FGL J1354.7+0623,341.76352,64.37457,1.2879374e-10,3.1653773e-11,2.0700006,0.17831616,bll,0.276,ISP,251188650000000.0,5.238983e-13
4FGL J1354.8-1041,327.1797,49.168896,8.6571056e-10,6.2022054e-11,2.4198596,0.046618808,fsrq,0.33,LSP,4897788400000.0,2.6055536e-12
4FGL J1356.2-1726,324.18802,42.732685,1.8199312e-10,4.333292e-11,2.018664,0.13567899,agn,0.074745,LSP,36307804000000.0,1.4752479e-12
4FGL J1357.1+1921,9.152566,73.04521,1.887961e-10,3.4078126e-11,2.7575893,0.10267171,fsrq,0.72,,0.0,0.0
4FGL J1357.5+0127,337.4096,59.827293,3.7094566e-10,4.3686013e-11,2.1958814,0.08566155,bll,0.2187,ISP,506990720000000.0,1.2005272e-12
4FGL J1358.1+7642,118.00869,39.777718,3.921859e-10,3.1954987e-11,2.3728662,0.060197864,fsrq,1.585,LSP,1949844600000.0,7.226899e-13
4FGL J1358.9-0703,330.9102,52.10356,2.1132993e-10,4.3661966e-11,2.0625913,0.1283049,bcu,-inf,LSP,25118865000000.0,5.0300004e-13
4FGL J1359.1+5544,104.446175,58.88395,6.4653355e-10,4.1639674e-11,2.4265208,0.041420646,fsrq,1.014,LSP,11885022000000.0,1.282121e-12
4FGL J1359.1-1152,327.9735,47.668278,4.7474122e-11,2.5404833e-11,1.5137106,0.26546046,bcu,-inf,ISP,323593640000000.0,4.2603963e-13
4FGL J1359.4+0202,338.80212,60.090385,2.1976694e-10,3.8596803e-11,2.385009,0.118319824,fsrq,1.325654,LSP,4786301000000.0,1.3463221e-12
4FGL J1359.7+4012,80.099884,70.75095,2.6128322e-10,3.4483843e-11,2.608794,0.07167252,fsrq,0.407,LSP,13182567000000.0,2.0808797e-12
4FGL J1359.8-3746,317.5809,23.149374,7.429066e-10,5.80994e-11,2.0368295,0.062246967,bll,0.334,ISP,131825674000000.0,2.175815e-12
4FGL J1400.2-4010,316.9147,20.816303,1.5692178e-10,3.7602626e-11,1.9860641,0.16072622,bll,0.203,HSP,5011872500000000.0,2.590902e-12
4FGL J1401.1-3717,318.00162,23.52468,2.678007e-10,4.67209e-11,1.9898182,0.1269576,bcu,-inf,,0.0,0.0
4FGL J1401.2-0915,330.2646,49.874104,2.436474e-10,3.7484196e-11,2.0854545,0.10989023,fsrq,0.667,LSP,16405897000000.0,4.9120186e-13
4FGL J1402.5-1827,325.5946,41.25829,2.6276137e-10,4.1768335e-11,2.5946915,0.106814936,bcu,-inf,,0.0,0.0
4FGL J1402.6+1600,2.5889132,70.09433,1.3903556e-10,3.294469e-11,1.9568448,0.16944845,bll,0.2442,ISP,281838300000000.0,1.3265206e-12
4FGL J1402.6-3330,319.56934,27.055784,9.2936395e-11,2.982187e-11,2.7580202,0.11334517,fsrq,2.14,,0.0,0.0
4FGL J1403.4+4319,85.62245,68.2178,3.7791145e-11,1.5340501e-11,1.5594558,0.19751602,bll,0.493249,ISP,164058980000000.0,2.0024607e-13
4FGL J1404.8+6554,111.499146,49.56182,4.2511805e-10,3.2276175e-11,1.9263681,0.056024447,bll,0.363,LSP,8511380500000.0,2.1570639e-13
4FGL J1404.8+0402,343.34927,61.003998,5.030121e-10,4.597916e-11,2.056973,0.06827521,bll,0.344,HSP,7328245500000000.0,3.3501635e-12
4FGL J1405.3-0640,333.48062,51.752598,1.7561273e-10,3.55868e-11,2.1815755,0.15738161,bcu,-inf,LSP,83176380000000.0,3.3162785e-13
4FGL J1406.1-2508,323.59265,34.716763,4.1847983e-10,4.4053528e-11,2.0332234,0.07521196,bll,-inf,ISP,912010900000000.0,9.938092e-13
4FGL J1406.4-1654,327.5395,42.35023,1.7368265e-10,3.6789325e-11,2.3094647,0.15853773,bcu,-inf,ISP,158489330000000.0,1.0571704e-12
4FGL J1406.6-3934,318.3715,21.033115,9.5816584e-11,2.9874343e-11,1.5526536,0.15291196,bll,0.37,ISP,156675100000000.0,1.781189e-13
4FGL J1406.9+1643,6.04595,69.665016,2.0044486e-10,3.3045e-11,1.7935947,0.1050322,bll,0.54,HSP,1.2092052e+17,1.7402915e-12
4FGL J1407.5-2706,323.1262,32.764915,1.0400259e-10,3.640584e-11,1.8826978,0.26205128,bll,-inf,LSP,16595869000000.0,1.1369596e-12
4FGL J1407.6-4301,317.44412,17.689692,4.5685997e-10,4.782343e-11,2.10307,0.07937043,bll,-inf,LSP,5754399500000.0,9.172084e-13
4FGL J1408.9-0751,333.89413,50.296444,1.7326839e-09,8.0178315e-11,2.3540058,0.03145721,fsrq,1.493,LSP,5248074600000.0,2.2119383e-12
4FGL J1410.1+0202,343.17108,58.619164,4.9572607e-10,4.602903e-11,2.3147933,0.064856514,bll,-inf,LSP,15848932000000.0,3.5230597e-12
4FGL J1410.3+1438,2.709985,67.78868,3.1358208e-10,3.809905e-11,2.1007702,0.08760058,bll,0.14425,,0.0,0.0
4FGL J1410.3+6058,106.89501,53.62416,4.8268847e-11,1.7510179e-11,1.6229523,0.2074732,bll,0.384,HSP,1.0715193e+16,6.0173465e-13
4FGL J1410.4+2820,41.496754,72.48468,2.5548513e-10,3.3345923e-11,2.1015787,0.09689692,bll,0.522091,HSP,4097321200000000.0,2.5615037e-12
4FGL J1410.5+6215,107.94738,52.500595,7.6493645e-11,2.035391e-11,2.574345,0.23320161,bcu,-inf,LSP,2570395800000.0,2.4304406e-13
4FGL J1411.5-0723,335.124,50.398525,2.4601685e-10,4.226059e-11,2.0933824,0.14002821,bll,-inf,ISP,275422860000000.0,6.7056826e-13
4FGL J1411.8+5249,98.1735,60.2614,2.0424246e-10,2.7690527e-11,2.110171,0.10878406,bll,0.07649,HSP,1566751000000000.0,2.1708009e-12
4FGL J1412.0+3836,72.29781,69.62061,1.4795515e-10,2.6964916e-11,1.864078,0.1251264,bcu,0.64552,ISP,173780080000000.0,1.7609296e-13
4FGL J1412.1+7427,115.83426,41.54716,2.365349e-10,3.0857344e-11,2.2041156,0.09515286,bll,0.46,ISP,199526230000000.0,6.244404e-13
4FGL J1412.9+5018,94.550095,62.095963,1.064948e-10,2.3693448e-11,2.6648817,0.14694762,bcu,1.529,,0.0,0.0
4FGL J1415.5+4830,91.21305,63.105434,6.394165e-10,4.2153607e-11,1.944344,0.047384676,bll,0.496167,LSP,69984198000000.0,7.4308756e-13
4FGL J1415.9-1002,334.64304,47.55547,1.6747018e-10,4.301022e-11,2.7370229,0.1559316,fsrq,2.001,LSP,78523560000000.0,5.5372737e-13
4FGL J1416.1+1320,2.274076,65.89202,4.919822e-10,4.55682e-11,2.3731236,0.061630942,bcu,0.247,LSP,6531305700000.0,9.787189e-12
4FGL J1416.1-2417,326.5254,34.66357,2.3504657e-10,3.912804e-11,1.834965,0.098820925,bll,0.136,HSP,1995262400000000.0,4.572082e-12
4FGL J1417.9+4613,86.82722,64.36962,6.4224986e-11,2.1639742e-11,2.9706252,0.17993587,fsrq,1.554,LSP,6309573300000.0,7.719017e-13
4FGL J1417.9+2543,33.69584,70.599075,1.8211088e-10,3.076765e-11,1.4539263,0.08548765,bll,0.237,HSP,1.1481536e+17,9.690206e-12
4FGL J1418.4-0233,341.58008,53.65509,2.8280775e-09,9.75744e-11,1.7925262,0.021965884,bll,0.356,HSP,5597576000000000.0,1.0875745e-11
4FGL J1418.4+3543,63.21207,69.599205,2.4384101e-09,7.946359e-11,2.1065903,0.02116619,BCU,2.085,HSP,2818383000000000.0,7.1439924e-13
